Question,Label
Where does the Rhine river's measurement begin?,1
Where does the Rhine river's measurement begin?,1
Where does the Rhine river's measurement end?,1
Where does the Rhine river's measurement end?,1
What has shortened the Rhine river? ,1
What has shortened the Rhine river? ,1
What is the conventional measurement of the Rhine? ,1
What is the conventional measurement of the Rhine? ,1
What is the conventional measurement of the Rhine? ,1
When was the measurement of the Rhine introduced? ,1
Where does the Rhine begin? ,1
Where does the Rhine begin? ,1
Where does the Rhine begin? ,1
Where does the Rhine end?,1
Why has the Rhine been shortened?,1
Why has the Rhine been shortened?,1
"Near Chur, which direction does the Rhine turn? ",1
How long is the section of the Rhine near Chur?,1
How long is the section of the Rhine near Chur?,1
How long is the section of the Rhine near Chur?,1
What is the alpine valley that the Rhine flows through?,1
What is the natural dam that the Rhine flows through?,1
What is the natural dam that the Rhine flows through?,1
What is the other country the Rhine separates Switzerland to? ,1
What is the other country the Rhine separates Switzerland to? ,1
What is the other country the Rhine separates Switzerland to? ,1
Where does the Rhine make a distinctive turn to the north? ,1
How long is the section that turns north? ,1
How long is the section that turns north? ,1
What is the height of the section that turns north? ,1
What is the height of the section that turns north? ,1
What is the glacial alpine valley known as?,1
The Rhine forms the border between Austria and what other country? ,1
The Rhine forms the border between Austria and what other country? ,1
The Rhine forms an inland delta into which lake?,1
What is the delta in the Rhine delimited in the west by?,1
What is the delta in the Rhine delimited in the west by?,1
What is the delta in the Rhine delimited in the east by?,1
What is the delta in the Rhine delimited in the east by?,1
What is the delta in the Rhine delimited in the east by?,1
"In local Alemannic dialect, what is the the singular form of the names of the islands formed by the Rhine?",1
"In local Alemannic dialect, what is the the singular form of the names of the islands formed by the Rhine?",1
What is the animal that the Rhine's islands are named after?,1
What is the animal that the Rhine's islands are named after?,1
The inland delta at the mouth of the Rhine is with what Lake?,1
The inland delta at the mouth of the Rhine is with what Lake?,1
What delimits the delta of the Rhine in the East?,1
What delimits the delta of the Rhine in the East?,1
What delimits the delta of the Rhine in the East?,1
What delimits the delta of the Rhine in the west?,1
What did the Rhine branch off to form in Austria?,1
What did the Rhine branch off to form in Austria?,1
What did the Rhine branch off to form in Austria?,1
What is the Almannic dialect to describe the islands outside in Austria?,1
What is the Almannic dialect to describe the islands outside in Austria?,1
Where is the upper canal regulation of the Rhine?,1
Where is the upper canal regulation of the Rhine?,1
What is the lower canal regulation of the Rhine?,1
"Besides constant flooding, why else was there regulation of the Rhine?",1
"Besides constant flooding, why else was there regulation of the Rhine?",1
"After the Dornbirner Ach was diverted, where does the Rhine flow now?",1
"After the Dornbirner Ach was diverted, where does the Rhine flow now?",1
"After the Dornbirner Ach was diverted, where does the Rhine flow now?",1
"After the Dornbirner Ach was diverted, where does the Rhine flow now?",1
What is expected with the continuous input of sediment into the Dornbirner Ach?,1
What is expected with the continuous input of sediment into the Dornbirner Ach?,1
What is expected with the continuous input of sediment into the Dornbirner Ach?,1
Where was the Rhine regulated with a lower canal?,1
Where was the Rhine regulated with an upper canal?,1
Where was the Rhine regulated with an upper canal?,1
Why was the Rhine regulated? ,1
Why was the Rhine regulated? ,1
Why was the Rhine regulated? ,1
Why was the Rhine regulated? ,1
What was diverted and now flows parallel to the Rhine?,1
What was diverted and now flows parallel to the Rhine?,1
What will cause the lake near the Rhine to silt up?,1
What will cause the lake near the Rhine to silt up?,1
What will cause the lake near the Rhine to silt up?,1
How many bodies of water makes up Lake Constance? ,1
How many bodies of water makes up Lake Constance? ,1
What lake connects the Rhine to Lake Constance? ,1
What lake connects the Rhine to Lake Constance? ,1
What lake connects the Rhine to Lake Constance? ,1
What does Obersee mean?,1
What does Obersee mean?,1
What does Untersee mean?,1
What does Untersee mean?,1
Which border does the Rhine flow from the south?,1
Which border does the Rhine flow from the south?,1
How many bodies of water makes up Lake Constance?,1
How many bodies of water makes up Lake Constance?,1
"Besides Germany and Switzerland, where else is Lake Constance?",1
What mountainous region is Lake Constance by?,1
What mountainous region is Lake Constance by?,1
Where is the border of Swiss and Austria?,1
Where is the border of Swiss and Austria?,1
Lake Constance separates the German state Bavaria from what other one?,1
Why does the Rhine water fall into depths at the Rheinbrech?,1
Why does the Rhine water fall into depths at the Rheinbrech?,1
Where does the cold and warm water meet the warm water?,1
Where does the cold and warm water meet the warm water?,1
What is the Island off of the German shore of the Rhine that this warm and cold water meet?,1
What Lake in a German island Mainau receives a fraction of the Rhine's flow?,1
How much of the lake connecting with the Rhine can you see from the German islands?,1
How much of the lake connecting with the Rhine can you see from the German islands?,1
How much of the lake connecting with the Rhine can you see from the German islands?,1
Where does the cold water mix with Lake Constance?,1
Where does the cold water mix with Lake Constance?,1
Where does the cold water mix with Lake Constance?,1
What island does the cold water flow of the Rhine and Lake Constance flow to?,1
What island does the cold water flow of the Rhine and Lake Constance flow to?,1
A small fraction of the cold water flow from Lake Constance goes to what other lake?,1
What does the word Rheinrinne translate to?,1
What does the flow of the Rhine being visible depend on?,1
"After the Rhine emerges from Lake Constance, what direction does it flow?",1
What is the major tributary of the Rhine?,1
What is the major tributary of the Rhine?,1
How much water does the Aare give to the Rhine?,1
How much water does the Aare give to the Rhine?,1
Where is the highest point of the Rhine basin?,1
Where is the highest point of the Rhine basin?,1
Where is the highest point of the Rhine basin?,1
Where is the so-called Rhine Knee?,1
Where is the so-called Rhine Knee?,1
When the Rhine emerges from Lake Constance which way does it flow?,1
What is the major tributary for the Rhine? ,1
What is the major tributary for the Rhine? ,1
The Rhine gets how much water from the Aare?,1
The Rhine gets how much water from the Aare?,1
What is the highest point of the Rhine basin called?,1
What is the highest point of the Rhine basin called?,1
There's a rough border between Switzerland and what other country formed by the Rhine?,1
There's a rough border between Switzerland and what other country formed by the Rhine?,1
What is the first major city in the stream of the Rhine?,1
What is the first major city in the stream of the Rhine?,1
What is the bend of Rhine in Basel called? ,1
What is the boundary between the High and Upper Rhine? ,1
How long is the Upper Rhine Plain?,1
How wide is the Upper Rhine Plain? ,1
How wide is the Upper Rhine Plain? ,1
What is the first major city in the course of the Rhine?,1
What is the first major bend in the Rhine called?,1
The bend on the Rhine goes from the West to what direction?,1
What ends at this bend in the Rhine?,1
What is the legal boundary behind the High and Upper Rind?,1
Which century was there a program to straighten the Rhine? ,1
Which century was there a program to straighten the Rhine? ,1
What happened to the rate of flow in the Rhine during the Rhine straightening program?,1
What happened to the rate of flow in the Rhine during the Rhine straightening program?,1
What happened to the ground water in the Rhine during the Rhine straightening program?,1
What happened to the ground water in the Rhine during the Rhine straightening program?,1
Which canal was dug in France to carry Rhine's water?,1
What is the Bassin de compensation de Plobsheim in Alsace? ,1
What is the Bassin de compensation de Plobsheim in Alsace? ,1
What region of the Rhine was changed by the Rhine Straightening program?,1
What region of the Rhine was changed by the Rhine Straightening program?,1
When did the Rhine Straightening program begin?,1
When did the Rhine Straightening program begin?,1
What happened with the rate of flow in the Rhine with the straightening program?,1
What happened with the rate of flow in the Rhine with the straightening program?,1
What happened with the ground water level with the Rhine straightening program?,1
What happened with the ground water level with the Rhine straightening program?,1
What carries a significant amount of the Rhine flow through France?,1
What is the longest river in Germany?,1
What is the longest river in Germany?,1
Where does the Rhine encounter it's tributary the Neckar? ,1
What is the average discharge of the Moselle to the Rhine?,1
What is the average discharge of the Moselle to the Rhine?,1
What is a main tributary to the Rhine that goes through Northeastern France and part of Belgium?,1
What is a main tributary to the Rhine that goes through Northeastern France and part of Belgium?,1
What is a main tributary to the Rhine that goes through Northeastern France and part of Belgium?,1
What is the average width of the Rhine?,1
What is the average width of the Rhine?,1
The Rhine is the longest river in what country?,1
Which country does the Rhine encounter it's main tributaries?,1
Which of the tributaries in Germany contributes most? ,1
Which of the tributaries in Germany contributes most? ,1
What country does the Moselle take the Rhine to?,1
How much does the Rhine discharge at the Dutch border?,1
How much does the Rhine discharge at the Dutch border?,1
What flows between the Bingen and Bonn?,1
What gorge is between the Bingen and Bonn?,1
How was the Rhine Gorge formed?,1
How was the Rhine Gorge formed?,1
What is the area called near the Rhine Gorge with castles from the middle ages?,1
What flows between Bingen and Bonn?,1
Where does the Middle Rhine flow between Bingen and Bonn?,1
What is the Rhine Gorge known for?,1
What is the Rhine Gorge known for?,1
What is the section of the Rhine Gorge recognized by UNESCO called?,1
What is the section of the Rhine Gorge recognized by UNESCO called?,1
What contributed to water pollution in the Rhine? ,1
What contributed to water pollution in the Rhine? ,1
Where are a bulk of factories concentrated along the Rhine?,1
Where are a bulk of factories concentrated along the Rhine?,1
What is Europe's largest inland port?,1
What rive joins the Rhine in Duisburg? ,1
What rive joins the Rhine in Duisburg? ,1
What does the Ruhr provide to it's community?,1
What did industry do to the Rhine until the 1980s?,1
What did industry do to the Rhine until the 1980s?,1
Which section of the Rhine is most factories found?,1
What country has the most factories that pollute the Rhine?,1
What country has the most factories that pollute the Rhine?,1
What city has the largest inland port in Europe?,1
Which river joins the Rhine in Duisburg?,1
Which river joins the Rhine in Duisburg?,1
"Besides viniculture, what's a dominant economic sector of the Middle Rhine?",1
There's a UNESCO World Heritage site in the Rhine Gorge between the Koblenz and what?,1
What is the famous rock near Sanke Goarshausen?,1
What is considered the epitome of the Rhine romanticism? ,1
"Besides viniculture, what is the other dominate economic sector in the middle rhine?",1
What is the Rhine Gorge listed as?,1
What is the Rhine Gorge listed as?,1
What is the Rhine Gorge listed as?,1
The Rhine Gorge is between Koblenz and what other city?,1
What is the famous rock called that the Rhine flows around?,1
Where is the famous rock the Rhine flows around?,1
Where is the famous rock the Rhine flows around?,1
Where is the famous rock the Rhine flows around?,1
What city has the biggest port in Germany?,1
What is the Canal in Wesel? ,1
What does the Wessel-Datteln canal run parallel to?,1
What is the largest suspension bridge in Germany?,1
What is the largest suspension bridge in Germany?,1
How wide is the Rhine in Germany between Emmrich and Cleves?,1
What part of the Rhine flows through North Rhine-Westphalia?,1
What part of the Rhine flows through North Rhine-Westphalia?,1
What is the region called that is the largest conurbation of the Rhine?,1
What is the region called that is the largest conurbation of the Rhine?,1
What is the largest port in Europe called?,1
What is the largest port in Europe called?,1
What is the name of the longest bridge in Germany?,1
How wide is the Rhine in Germany?,1
How wide is the Rhine in Germany?,1
What is the Dutch name for the Rhine?,1
What does the water flow of the Rhine merge with after flowing through Merwede?,1
How much of the water flow does the Waal get from the Rhine?,1
Which direction does two thirds of the Rhine flow outside of Germany?,1
Where does two thirds of the Rhine flow outside of Germany?,1
Where does two thirds of the Rhine flow outside of Germany?,1
What does the Rhine merge with outside of Germany?,1
What's the name of where the Rhine branches off near Dordrecht?,1
What's the name of where the Rhine branches off near Dordrecht?,1
"If two thirds of the Rhine flows through the Maas, where doe the other one third flow through?",1
"If two thirds of the Rhine flows through the Maas, where doe the other one third flow through?",1
The Rhine redistributes into the Ijssel and what other body?,1
What does the Nederrikn's name change into?,1
What does the Nederrikn's name change into?,1
Where does the Lek join? ,1
Where does the Lek join? ,1
"If two thirds of the Rhine flows through Waal, where does the other third flow through?",1
"If two thirds of the Rhine flows through Waal, where does the other third flow through?",1
"Other than the Ijssel, where does the water from the Pannerdens Kanaal redsitrubute?",1
How much of the Rhine flow does Ijssel carry?,1
What does the Nederrijn change it's name to?,1
What does the Nederrijn change it's name to?,1
Where does the Nederrijn change it's name?,1
Where does the Nederrijn change it's name?,1
What is the name for the smaller streams along the region northern Germany?,1
The smaller streams are used for what?,1
The smaller streams are used for what?,1
The smaller streams are used for what?,1
What is the name of the old north branch of the Rhine?,1
What is the translation of the old north branch of rhe Rhine?,1
What part of the Rhine flows west at Katwijk?,1
What part of the Rhine flows west at Katwijk?,1
What is the name of the Delta in the Netherlands? ,1
What is the name of the Delta in the Netherlands? ,1
Where does the Delta in the Netherlands begin?,1
Where does the Delta in the Netherlands begin?,1
What is the nickname for the Delta in the Netherlands?,1
"At Millingen aan de Rijn where the Rhine splits, what does it change it's name to?",1
How many main flows are branched off from the Nederrijn?,1
What is the largest main branch of the Rhine?,1
What is the English translation of Het Scheur?,1
What is the translation of Oude Maas?,1
What flood impacted the Meuse?,1
What flood impacted the Meuse?,1
What year did the flood that impacted the Meuse take place?,1
Where did the Meuse flow before the flood? ,1
Where did the Meuse flow before the flood? ,1
What did the Merwede-Oude Maas form with Waal and Lek?,1
When did the Meuse and Waal merge?,1
When did the Meuse and Waal merge?,1
What is the term for closing off rivers that are no longer connected?,1
What do closed rivers serve as after they close?,1
What changed the Rhine's Delta?,1
When was the construction that changed the Rhine's Delta?,1
When was the construction that changed the Rhine's Delta?,1
What type of Delta is the Rhine-Meuse?,1
What type of Delta is the Rhine-Meuse?,1
"Besides rivers, what shapes the sedimentation of the rivers?",1
What does a high tide risk near lands? ,1
What does a high tide risk near lands? ,1
What does a high tide risk near lands? ,1
Between Brakel and what other city can the most landward tidal influence be detected?,1
The present Mediterranean Sea descends from what sea?,1
The present Mediterranean Sea descends from what sea?,1
What period opened the Tethys Ocean?,1
What period opened the Tethys Ocean?,1
What period did plates reverse directions to compress the Tethys floor?,1
Microplates squeezing and rotating created the features of what?,1
What pushed up the Pyrenees?,1
What rift system developed in the Alpine orogeny?,1
What rift system developed in the Alpine orogeny?,1
What elements from the rift system in the Alpine orogeny in Southwest Germany?,1
What time did a river system develop in the Upper Rhine Graben?,1
What time did a river system develop in the Upper Rhine Graben?,1
What time did a river system develop in the Upper Rhine Graben?,1
The Rhine and what other river drained the northern flanks of the alps?,1
How did the Rhine extend watershed southward? ,1
What period did the Rhine capture streams?,1
What period did the Rhine capture streams?,1
Where are the streams the Rhine captured?,1
Where are the streams the Rhine captured?,1
What period was 2.5 million years ago?,1
What period was 2.5 million years ago?,1
What period was 2.5 million years ago?,1
How many major ice ages have occurred? ,1
How far did the sea level drop in the ice ages?,1
"In early Pleistocene, what direction did the Rhine flow?",1
"During glacial times, where was the mouth of the Rhine located?",1
"During glacial times, where was the mouth of the Rhine located?",1
"During glacial times, where was the mouth of the Rhine located?",1
When did the last glacial start?,1
When did the last glacial start?,1
When did the last glacial end?,1
When did the last glacial end?,1
When did the last glacial end?,1
Which direction did the Rhine flow during the last cold phase?,1
How much lower was the North Sea in the last cold phase than it is today?,1
"Besides the North Sea and the Irish Channel, what else was lowered in the last cold phase?",1
What was the source of the Rhine in the last Ice Age?,1
What was the source of the Rhine in the last Ice Age?,1
What stretched across middle Europe in the last ice age?,1
What stretched across middle Europe in the last ice age?,1
When was the Last Glacial Maximum?,1
When was the Last Glacial Maximum?,1
"What covered Scandinavia, the Baltics, Scotland, and the Alps in the last Ice Age?",1
What is the term for wind-blown dust in a tundra?,1
When did Europe slowly begin to warm up from the last Ice Age?,1
What did frozen subsoil and expanded alpine glaciers begin to do?,1
What did frozen subsoil and expanded alpine glaciers begin to do?,1
Where did the discharge from glaciers go in Europe in the last Ice Age?,1
Where did the discharge from glaciers go in Europe in the last Ice Age?,1
When did rapid warming begin and help vegetation?,1
When was Europe fully forested and recovered from the last Ice Age?,1
When did tides and currents similar to our current system begin?,1
Why did natural sedimentation by the Rhine compensate the transgression bby the sea?,1
Why did natural sedimentation by the Rhine compensate the transgression bby the sea?,1
Why did natural sedimentation by the Rhine compensate the transgression bby the sea?,1
How long has the Rhine coastline been in the same location?,1
How long has the Rhine coastline been in the same location?,1
Why is the current sea level rising?,1
Why is the current sea level rising?,1
How quickly is the sea level rising?,1
When was the Holocene?,1
When was the Holocene?,1
Where did the Rhine occupy during the Holocene?,1
What country did the Rhine continue to rise during the holocene?,1
When did the formation of the Holocene Rhine-Meuse delta begin?,1
When did the formation of the Holocene Rhine-Meuse delta begin?,1
When have humans started impacting the delta?,1
When have humans started impacting the delta?,1
What increased in the Rhine because of the land clearance in the upland areas?,1
What has increased sediment and delta growth also produced in the Rhine?,1
What has increased sediment and delta growth also produced in the Rhine?,1
How many avulsions have occurred in the past 6000 yeas?,1
When did embankment of the major Rhine distributaries take palce?,1
When did embankment of the major Rhine distributaries take palce?,1
Where do the branches Waal and Nederrijn-Lek discharge to?,1
What do the Waal and the Nederrijn-Lek discharge throguh?,1
Where does the Ijssel branch flow?,1
What did the Zuider Zee brackish lagoon change into?,1
How many branches does the Rhine branch into?,1
When was the Rhine first discovered?,1
The Rhine first formed a boundary between Gaul and what else?,1
Since when was the Rhine part of the areal of Hallstatt culture?,1
Who first wrote about the Rhine's discovery and border?,1
When did Augustus die?,1
The Rhine and what other river were accepted as the Germanic frontier?,1
The Rhine and what other river were accepted as the Germanic frontier?,1
When did the Rhine stop being the Roman boundary?,1
When did the Rhine stop being the Roman boundary?,1
Where are the upper Rhine and upper Danube crossed?,1
Where are the upper Rhine and upper Danube crossed?,1
Which direction did Romans use to drift through the Rhine?,1
How many legions in five bases were along the Rhine by the Romans?,1
What did the number of legions in Roman times depend on?,1
What did the number of legions in Roman times depend on?,1
Vetra and I Germanica and XX Valeria were the two legions for what?,1
What was the Colonia Agrippina's original name?,1
What was the Colonia Agrippina's original name?,1
What does Colonia Agrippina's original name translate into?,1
When did Germanic tribes cross the Rhine to migrate?,1
When did Germanic tribes cross the Rhine to migrate?,1
What did Germanic tribes establish with help from the Rhine?,1
What is the translation of Siebengebirge?,1
Who is the hero who killed a dragon on the Drachenfels?,1
"Who threw gold into the Rhine, according to legend?",1
When did the Rhine become borders with Francia?,1
When was the Rhine fully within the Holy Roman Empire?,1
"The Rhine flowed through Swabia, Franconia and what other location in the 10th Century?",1
Who sold the Upper Rhine to Burgundy?,1
Who sold the Upper Rhine to Burgundy?,1
When was the Upper Rhine sold to Burgundy?,1
What was the name of the time the Upper Rhine form a border between France and Germany?,1
What was a long term goal of French foreign policy along the Rhine?,1
What was a long term goal of French foreign policy along the Rhine?,1
Who established the Confederation of the Rhine?,1
When was the confederation of the Rhine?,1
When was the Rhine crisis?,1
When was Rhineland subject to the Treaty of Versailles?,1
When would the occupation of allies leave Rhineland?,1
When would the occupation of allies leave Rhineland?,1
"After 1935, who would be forbidden to enter Rhineland?",1
What do some believe the Treaty of Versailles assisted in?,1
What do some believe the Treaty of Versailles assisted in?,1
When did the German army reoccupy Rhineland?,1
Where is the Rhine Bridge?,1
What was the Rhine considered to invaders in WWII?,1
What was the Rhine considered to invaders in WWII?,1
When was Operation Market Garden?,1
What bridge did the Germans fail to demolish?,1
What was the Warsaw Pact war plan?,1
What was the Warsaw Pact war plan?,1
What was the Warsaw Pact war plan?,1
What was the accepted length of the Rhine prior to 1932?,1
What was the accepted length of the Rhine prior to 1932?,1
Who stated a change of the length of the Rhine?,1
in 1932 what was the Rhine measurement changed to?,1
in 1932 what was the Rhine measurement changed to?,1
Why was the Rhine measurement changed? ,1
Why was the Rhine measurement changed? ,1
When was the Rhine measurement corrected back to the original?,1
When was the current parliament of Scotland convened?,1
When was the current parliament of Scotland convened?,1
What act set out the Parliament's powers as a devolved legislature?,1
What act set out the Parliament's powers as a devolved legislature?,1
The legislative competence of the Parliament species what areas?,1
The legislative competence of the Parliament species what areas?,1
The legislative competence of the Parliament species what areas?,1
To what body are certain powers explicitly specified as being reserved for?,1
To what body are certain powers explicitly specified as being reserved for?,1
The Scottish Parliament may legislate as it pleases as long as the powers aren't already reserved by where?,1
What remained an important issue in Scottish national identity for many years?,1
What remained an important issue in Scottish national identity for many years?,1
How many hundred of years was Scotland directly governed by the parliament of Great Britain?,1
How many hundred of years was Scotland directly governed by the parliament of Great Britain?,1
Why were the initial suggestions for a devolved parliament before 1914 shelved?,1
Why were the initial suggestions for a devolved parliament before 1914 shelved?,1
Why were the initial suggestions for a devolved parliament before 1914 shelved?,1
When was there a sharp rise in nationalism in Scotland?,1
When was there a sharp rise in nationalism in Scotland?,1
What did Kllbrandon's report in 1973 recommend establishing?,1
What did Kllbrandon's report in 1973 recommend establishing?,1
Which sea was oil discovered in?,1
Which sea was oil discovered in?,1
Which sea was oil discovered in?,1
What campaigh did the Scottish National Party (SNP) run?,1
What campaigh did the Scottish National Party (SNP) run?,1
What did the SNP publicly opine about the oil revenues?,1
What did the SNP publicly opine about the oil revenues?,1
When did Prime Minister Wilson commit to some form of devolved legislature?,1
When was the final legislative proposals for a Scottish Assembly passed?,1
"Where was an elected assembly to be set up, under the terms of the Scotland Act of 1978?",1
How many of the Scottish electorate would need to for it on the referendum?,1
How many of the Scottish electorate would need to for it on the referendum?,1
How many of the Scottish electorate would need to for it on the referendum?,1
How did trying to establish a devolved Scottish Assembly go in 1979?,1
What percentage of the vote for a Scottish Assembly in favor of it?,1
What percentage of Scotland's voting population failed to actually vote?,1
"In the range between 1980 and 1990, what did demand for grow?",1
"In the range between 1980 and 1990, what did demand for grow?",1
"In the range between 1980 and 1990, what did demand for grow?",1
Whose control of the UK's government helped fuel a desire for a Scottish Parliament?,1
Whose control of the UK's government helped fuel a desire for a Scottish Parliament?,1
When was the Scottish Constitutional Convention held?,1
What provided much of the basis for the structure of the Parliament in 1995?,1
What provided much of the basis for the structure of the Parliament in 1995?,1
Where has the official home of the Scottish Parliament been since 2004?,1
Where has the official home of the Scottish Parliament been since 2004?,1
Who designed the Scottish Parliament building?,1
What nationality is the architect Enric Miralles?,1
What shape are some of the buildings in the Parliament complex?,1
What shape are some of the buildings in the Parliament complex?,1
"Who opened the new Parliament building on October 9, 2004?",1
Where was Parliament's temporary home whilst the permanent building was being built?,1
Where was Parliament's temporary home whilst the permanent building was being built?,1
Where were interviews held while the parliament was in its temporary building?,1
Where were interviews held while the parliament was in its temporary building?,1
Where were interviews held while the parliament was in its temporary building?,1
What was the building vacated twice to allow for?,1
What was the building vacated twice to allow for?,1
Where was Parliament temporarily relocated to in May of 2000?,1
Where was Parliament temporarily relocated to in May of 2000?,1
Where was Parliament temporarily relocated to in May of 2000?,1
"In May 2002, where would you go to address the Parliament?",1
"In May 2002, where would you go to address the Parliament?",1
Who did the Parliament rent additional buildings from?,1
Who did the Parliament rent additional buildings from?,1
What  former administrative building was used for the MSP's offices?,1
What  former administrative building was used for the MSP's offices?,1
What happened to the building on George IV Bridge when the Parliament was done with it?,1
What do the former Midlothian County Buildings face?,1
What do the former Midlothian County Buildings face?,1
What do the former Midlothian County Buildings face?,1
Which hall was used as Parliament's principle committee room?,1
Which hall was used as Parliament's principle committee room?,1
Who is elected to serve as the Presiding Officer at the beginning of each parliamentary session?,1
Who is elected to serve as the Presiding Officer at the beginning of each parliamentary session?,1
Who is currently speaker of the Scottish Parliament?,1
What type of ballot is used to elect the Presiding Officer and deputies of the Parliament?,1
What type of ballot is used to elect the Presiding Officer and deputies of the Parliament?,1
How many MSPs are there?,1
Who is responsible for operating the electronic voting equipment and chamber clocks?,1
Who is responsible for operating the electronic voting equipment and chamber clocks?,1
Who is responsible for ensuring the Parliament works smoothly?,1
Who is responsible for ensuring the Parliament works smoothly?,1
Who sets the work agenda and allocates time in the chamber?,1
Who sets the work agenda and allocates time in the chamber?,1
How many seats must a political party have to be represented on the Parliamentary Bureau?,1
How many seats must a political party have to be represented on the Parliamentary Bureau?,1
How many seats must a political party have to be represented on the Parliamentary Bureau?,1
Who represents the Scottish Parliament at home and abroad in an official capacity?,1
Who represents the Scottish Parliament at home and abroad in an official capacity?,1
What is the seating arrangement of the debating chamber?,1
What is the seating arrangement of the debating chamber?,1
Why is the seating of the debating chamber arranged as it is?,1
Why is the seating of the debating chamber arranged as it is?,1
How many seats are in the debating chamber?,1
How many seats are in the debating chamber?,1
How many members in the seats of the Scottish Parliament are members of the Scottish Government?,1
What can the non-elected members from the Scottish Government not do?,1
What is the parliamentary mace made of?,1
What is the parliamentary mace made of?,1
Where does the gold in the parliamentary mace come from?,1
What words are inscribed on the mace of parliament?,1
Who presented the mac to the Scottish Parliament when it was initially opened?,1
What is the mace displayed in?,1
What is the mace displayed in?,1
What is the mace displayed in?,1
Which month is the first in the year Parliament takes a two week vacation?,1
Where do plenary meetings take place?,1
Where do plenary meetings take place?,1
Who are debates and meetings open to?,1
Who are debates and meetings open to?,1
Who are debates and meetings open to?,1
How much does it cost to gain entry to a parliament meeting?,1
What contains a nearly verbatim of parliamentary debates?,1
What day of the week does the Time for Reflection take place?,1
How long might a speaker address the members during the Time of Reflection?,1
"Because speakers are drawn from across Scotland, what do the represent the balance of?",1
"Because speakers are drawn from across Scotland, what do the represent the balance of?",1
Who decides who gets to address the members of Parliament to share their thoughts on issues of faith?,1
Who decides who gets to address the members of Parliament to share their thoughts on issues of faith?,1
Who decides who gets to address the members of Parliament to share their thoughts on issues of faith?,1
What can faith groups ask the Presiding Officer to do for them?,1
Who decides who gets to speak in the chamber debates?,1
Who decides who gets to speak in the chamber debates?,1
What is also decided by the Presiding Officer?,1
What is also decided by the Presiding Officer?,1
What does the Presiding Officer try to achieve a balance of between speakers?,1
What does the Presiding Officer try to achieve a balance of between speakers?,1
What does the Presiding Officer try to achieve a balance of between speakers?,1
What members typically open debates?,1
What language other than English has the Scottish Parliament had meetings in?,1
What language other than English has the Scottish Parliament had meetings in?,1
What time do the MSPs normally decide on the motions and amendments from that day?,1
What is heralded by the sounding of the division bell?,1
What is heralded by the sounding of the division bell?,1
What do MSPs who are not in the chamber when the division bell rings return to do?,1
How do members vote when there is a division?,1
How do members vote when there is a division?,1
How long does it take to know the outcome of a division?,1
What can often be predicted beforehand?,1
What can often be predicted beforehand?,1
What can often be predicted beforehand?,1
Who normally instructs members how to vote?,1
Who has the task of ensuring party members vote according to the party line?,1
What happens if a member doesn't vote the party line?,1
What happens if a member doesn't vote the party line?,1
What type of issues are members typically allowed to vote as they please?,1
What type of issues are members typically allowed to vote as they please?,1
When is the Members Debate held?,1
How long does the Members Debate last?,1
Why are debates on proposed motions by an MSP conducted?,1
Why are debates on proposed motions by an MSP conducted?,1
Why are debates on proposed motions by an MSP conducted?,1
Who contributes to Members Business in addition to the proposer?,1
What does the minister who was the catalyst of the Members Business do by speaking after everyone else?,1
What does the minister who was the catalyst of the Members Business do by speaking after everyone else?,1
Where is much of the work of the Scottish Parliament done?,1
Where is much of the work of the Scottish Parliament done?,1
What are committees in the Scottish Parliament compared to other systems?,1
What are committees in the Scottish Parliament compared to other systems?,1
What is one avenue being compensated for by having committees serve such a large role?,1
What is one avenue being compensated for by having committees serve such a large role?,1
Taking evidence from witnesses is one of committees' what?,1
Where might committees meet outside of Parliament?,1
Who are committees comprised of?,1
What do the membership of the committees reflect?,1
What do the membership of the committees reflect?,1
What do the membership of the committees reflect?,1
Different committees have what set out in different ways?,1
Different committees have what set out in different ways?,1
What type of committee is set down under the SP's standing orders?,1
What type of committee is set down under the SP's standing orders?,1
What session is the Scottish Parliament in?,1
What session is the Scottish Parliament in?,1
When are subject committees established?,1
When are subject committees established?,1
How many ministries of the Scottish government does a committee typically correspond to?,1
How many ministries of the Scottish government does a committee typically correspond to?,1
How many ministries of the Scottish government does a committee typically correspond to?,1
"Economy, Energy and Tourism is one of the what?",1
"Economy, Energy and Tourism is one of the what?",1
What is the Scottish Parliament currently in the fourth of?,1
What is set up to scrutinize private bills submitted by party outsiders?,1
What is set up to scrutinize private bills submitted by party outsiders?,1
What topic do private bills typically have?,1
Who decides how land or property is allowed to be used?,1
Who decides how land or property is allowed to be used?,1
Who decides how land or property is allowed to be used?,1
What kind of committee considered legislation on the development of the Edinburgh Tram Network?,1
What kind of committee considered legislation on the development of the Edinburgh Tram Network?,1
What act sets forth the functions of the Scottish Parliament?,1
What act sets forth the functions of the Scottish Parliament?,1
Who gave her royal assent to the Scotland Act of 1998?,1
What does the Scotland Act of 2012 extend?,1
What does the Scotland Act of 2012 extend?,1
What body constitutes the supreme legislature of Scotland?,1
What body constitutes the supreme legislature of Scotland?,1
Who has the role of holding the Scottish Government to account?,1
Who has the role of holding the Scottish Government to account?,1
Who has the role of holding the Scottish Government to account?,1
Where are reserved matters stated in the Scotland Act?,1
"If a matter is not specifically reserved, who is it devolved to?",1
"If a matter is not specifically reserved, who is it devolved to?",1
Why do police and fire services fall under the purview of the Scottish Parliament?,1
